category,product_name,product_url,price,old_price,discount,reviews,rating,price_drop,discount_pct,popularity_score
laptops,BULLCAPTAIN 14 inch Laptop Men's Genuine Leather Briefcase Office Business Large Capacity Handbag with Strap,https://www.banggood.com/BULLCAPTAIN-14-inch-Laptop-Mens-Genuine-Leather-Briefcase-Office-Business-Large-Capacity-Handbag-with-Strap-p-2021479.html?cur_warehouse=CN&ID=6287830&rmmds=search,30.57,54.18,44,19,4.68,23.61,43.58,88.91999999999999
laptops,BANGE Business Backpack Men's Shoulder Bag Waterproof 15.6 Inch Laptop Computer Bagpack Large Capacity Storage Back Bag for Men,https://www.banggood.com/BANGE-Business-Backpack-Mens-Shoulder-Bag-Waterproof-15_6-Inch-Laptop-Computer-Bagpack-Large-Capacity-Storage-Back-Bag-for-Men-p-2026942.html?cur_warehouse=CN&ID=6287836&rmmds=search,36.61,78.18,53,3,5.0,41.57000000000001,53.17,15.0
rc_drones,Geprc CL35 V2 142mm Wheelbase 3.5 Inch CineWhoop Frame Kit Support DJI O3 Air Unit for Cinelog35 V2 Drone FPV Racing,https://www.banggood.com/Geprc-CL35-V2-142mm-Wheelbase-3_5-Inch-CineWhoop-Frame-Kit-Support-DJI-O3-Air-Unit-for-Cinelog35-V2-RC-Drone-FPV-Racing-p-1986745.html?cur_warehouse=CN&ID=6223152&rmmds=search,48.76,54.18,10,7,5.0,5.420000000000002,10.0,35.0
rc_drones,GEPRC GEP M1025 Series M10 Chip GPS Module for Drone FPV Racing Helicopter Quadcopter Airplane Car,https://www.banggood.com/GEPRC-GEP-M1025-Series-M10-Chip-GPS-Module-for-RC-Drone-FPV-Racing-Helicopter-Quadcopter-RC-Airplane-Car-p-2000868.html?cur_warehouse=CN&ID=6324594&rmmds=search,15.32,17.02,10,32,4.78,1.6999999999999993,9.99,152.96
rc_drones,DarwinFPV 1504 2300KV 4-6S / 3600KV 4S Brushless Motor 1.5mm Shaft for CineApe 25 2.5 Inch Whoop 3-4 Inch Toothpick BabyApe II Drone FPV Racing,https://www.banggood.com/DarwinFPV-1504-2300KV-4-6S-or-3600KV-4S-Brushless-Motor-1_5mm-Shaft-for-CineApe-25-2_5-Inch-Whoop-3-4-Inch-Toothpick-BabyApe-II-RC-Drone-FPV-Racing-p-1985195.html?cur_warehouse=CN&ID=5146486291970&rmmds=search,8.72,9.28,6,54,4.8,0.5599999999999987,6.03,259.2
rc_drones,4PCS FlyFishRC Flash 1404 4500KV 3-4S Unibell Brushless Motor 1.5mm Shaft for Drone FPV Racing,https://www.banggood.com/4PCS-FlyFishRC-Flash-1404-4500KV-3-4S-Unibell-Brushless-Motor-1_5mm-Shaft-for-RC-Drone-FPV-Racing-p-1986597.html?cur_warehouse=CN&ID=5180056291971&rmmds=search,40.74,43.35,6,17,5.0,2.6099999999999994,6.02,85.0
rc_drones,FlyFishRC Volador II VX6 / VD6 V2 T700 Carbon Fiber 6 Inch Deadcat Freestyle Frame Kit Support DJI O3 Air Unit for Drone FPV Racing,https://www.banggood.com/FlyFishRC-Volador-II-VX6-or-VD6-V2-T700-Carbon-Fiber-6-Inch-Deadcat-Freestyle-Frame-Kit-Support-DJI-O3-Air-Unit-for-RC-Drone-FPV-Racing-p-1985825.html?cur_warehouse=CN&ID=62878306322655&rmmds=search,48.76,54.18,10,14,4.93,5.420000000000002,10.0,69.02
rc_drones,4PCS FlyFishRC Flash 2506 1550KV 1750KV 6S Unibell Brushless Motor 5mm Shaft for Drone FPV Racing,https://www.banggood.com/4PCS-FlyFishRC-Flash-2506-1550KV-1750KV-6S-Unibell-Brushless-Motor-5mm-Shaft-for-RC-Drone-FPV-Racing-p-1986618.html?cur_warehouse=CN&ID=5668436291971&rmmds=search,57.59,61.93,7,4,4.75,4.339999999999996,7.01,19.0
rc_drones,Ape5plus 5 Inch / Ape7plus 7 Inch / Ape9plus 9 Inch / Ape10plus 10 Inch Long Range Frame Kit Support DJI O3 Vista HD for Drone,https://www.banggood.com/Ape5plus-5-Inch-or-Ape7plus-7-Inch-or-Ape9plus-9-Inch-or-Ape10plus-10-Inch-Long-Range-Frame-Kit-Support-DJI-O3-Vista-HD-for-RC-Drone-p-1997076.html?cur_warehouse=CN&ID=47831&rmmds=search,13.35,26.7,50,3,4.67,13.35,50.0,14.01
rc_drones,FlyFishRc Flash 1804 2450KV 6S / 3500KV 4S Freestyle Burshless Motor 1.5mm Shaft for 3.5 Inch Drone FPV Racing,https://www.banggood.com/FlyFishRc-Flash-1804-2450KV-6S-or-3500KV-4S-Freestyle-Burshless-Motor-1_5mm-Shaft-for-3_5-Inch-RC-Drone-FPV-Racing-p-1993176.html?cur_warehouse=CN&ID=5232216291970&rmmds=search,13.09,13.93,6,22,4.95,0.8399999999999999,6.03,108.9
rc_drones,Geprc SPEEDX2 1804 2450KV 4-6S / 3450KV 2-4S Brushless Motor for Cinebot30 HD 3 Inch Whoop 3-4 Inch Toothpick Long Range FPV Racing Drone,https://www.banggood.com/Geprc-SPEEDX2-1804-2450KV-4-6S-or-3450KV-2-4S-Brushless-Motor-for-Cinebot30-HD-3-Inch-Whoop-3-4-Inch-Toothpick-Long-Range-FPV-Racing-Drone-RC-p-1983902.html?cur_warehouse=CN&ID=52322162878306291970&rmmds=search,15.11,16.25,7,10,4.5,1.1400000000000006,7.02,45.0
rc_drones,HGLRC Rekon7 324mm 3K Carbon Fiber 7 Inch Long Range Frame Kit Support DJI O3 Air Unit for FPV Racing Drone,https://www.banggood.com/HGLRC-Rekon7-324mm-3K-Carbon-Fiber-7-Inch-Long-Range-Frame-Kit-Support-DJI-O3-Air-Unit-for-RC-FPV-Racing-Drone-p-1986553.html?cur_warehouse=CN&rmmds=search,48.76,77.41,37,30,4.73,28.65,37.01,141.9
rc_drones,Happymodel SuperX HD ELRS 1-2S AIO Flight Controlelr Built-in 12A ESC and UART ELRS Receiver for Digital Whoop Drone FPV Racing,https://www.banggood.com/Happymodel-SuperX-HD-ELRS-1-2S-AIO-Flight-Controlelr-Built-in-12A-ESC-and-UART-ELRS-Receiver-for-Digital-Whoop-RC-Drone-FPV-Racing-p-1999006.html?cur_warehouse=CN&ID=6265504&rmmds=search,41.8,0.0,0,6,4.83,-41.8,0.0,28.98
rc_drones,30.5x30.5mm iFlight BLITZ ATF435 Flight Controller with 5V 9V BEC Output & E55S 55A BL_S 4IN1 ESC Stack for FPV Racing Drone,https://www.banggood.com/30_5x30_5mm-iFlight-BLITZ-ATF435-Flight-Controller-with-5V-9V-BEC-Output-and-E55S-55A-BL_S-4IN1-ESC-Stack-for-RC-FPV-Racing-Drone-p-1996869.html?cur_warehouse=CN&ID=6265504&rmmds=search,54.18,72.76,26,4,5.0,18.580000000000005,25.54,20.0
rc_drones,SEQURE S99 Soldering Iron Support PD|QC|DC|PPS Power Supply Compatible with C245 Tip for Drone Model Welding Repair Tool Anti-static Welding Pen,https://www.banggood.com/SEQURE-S99-Soldering-Iron-Support-PD-or-QC-or-DC-or-PPS-Power-Supply-Compatible-with-C245-Tip-for-Drone-RC-Model-Welding-Repair-Tool-Anti-static-Welding-Pen-p-1999349.html?cur_warehouse=CN&ID=6324330&rmmds=search,32.51,54.18,40,10,4.9,21.67,40.0,49.0
rc_drones,Geprc GEP M10 Series GPS Module 3.3-5V M10 Chip Barometer BDS Galileo QZSS SBAS with Onboard Indicator Light for FPV Racing Drone Airplane Mulit-Rotor Quacopter,https://www.banggood.com/Geprc-GEP-M10-Series-GPS-Module-3_3-5V-M10-Chip-Barometer-BDS-Galileo-QZSS-SBAS-with-Onboard-Indicator-Light-for-FPV-Racing-Drone-RC-Airplane-Mulit-Rotor-Quacopter-p-1992833.html?cur_warehouse=CN&ID=6323653&rmmds=search,15.48,20.89,26,55,4.89,5.41,25.9,268.95
rc_drones,HGLRC SPECTER 1303.5 5500KV 2-4S Brushless Motor for 2-2.5 Inch Tiny Or 2-3 Inch Toothpick FPV Racing Drone,https://www.banggood.com/HGLRC-SPECTER-1303_5-5500KV-2-4S-Brushless-Motor-for-2-2_5-Inch-Tiny-Or-2-3-Inch-Toothpick-RC-FPV-Racing-Drone-p-2002126.html?cur_warehouse=CN&ID=522225528047&rmmds=search,11.64,12.38,6,4,5.0,0.7400000000000002,5.98,20.0
rc_drones,Happymodel Bassline Mobula8 Spare Part EX1103 1103 11000KV 1-3S Brushless Motor 1.5mm Shaft for Drone FPV Racing,https://www.banggood.com/Happymodel-Bassline-Mobula8-Spare-Part-EX1103-1103-11000KV-1-3S-Brushless-Motor-1_5mm-Shaft-for-RC-Drone-FPV-Racing-p-1980393.html?cur_warehouse=CN&ID=6291970&rmmds=search,10.06,0.0,0,37,5.0,-10.06,0.0,185.0
rc_drones,TEOSAW Drake35 155mm Wheelbase Carbon Fiber 3.5 Inch Frame Kit Support Vista Air Unit for DIY Drone FPV Racing,https://www.banggood.com/TEOSAW-Drake35-155mm-Wheelbase-Carbon-Fiber-3_5-Inch-Frame-Kit-Support-Vista-Air-Unit-for-DIY-RC-Drone-FPV-Racing-p-1994393.html?cur_warehouse=CN&ID=6223152&rmmds=search,17.02,0.0,0,16,4.88,-17.02,0.0,78.08
rc_drones,iFlight AOS Cine25 EVO 125mm Wheelbase 2.5mm Arm Thickness 2.5 Inch Frame Kit Support DJI O3 Air Unit for DIY CineWhoop Drone FPV Racing,https://www.banggood.com/IFlight-AOS-Cine25-EVO-125mm-Wheelbase-2_5mm-Arm-Thickness-2_5-Inch-Frame-Kit-Support-DJI-O3-Air-Unit-for-DIY-CineWhoop-RC-Drone-FPV-Racing-p-1988794.html?cur_warehouse=CN&ID=6223152&rmmds=search,50.31,0.0,0,2,3.5,-50.31,0.0,7.0
rc_drones,Happymodel Bassline Spare Part 90mm Wheelbase 2 Inch Empty Frame Kit for Micro Toothpick Drone FPV Racing,https://www.banggood.com/Happymodel-Bassline-Spare-Part-90mm-Wheelbase-2-Inch-Empty-Frame-Kit-for-Micro-Toothpick-RC-Drone-FPV-Racing-p-1980439.html?cur_warehouse=CN&ID=6223152&rmmds=search,17.8,0.0,0,13,5.0,-17.8,0.0,65.0
rc_drones,TEOSAW Ran4 Advanced 185mm 4 Inch Foldable Long Range Frame Kit Support VISTA HD System for DIY Drone FPV Racing,https://www.banggood.com/TEOSAW-Ran4-Advanced-185mm-4-Inch-Foldable-Long-Range-Frame-Kit-Support-VISTA-HD-System-for-DIY-RC-Drone-FPV-Racing-p-1991243.html?cur_warehouse=CN&ID=6223152&rmmds=search,10.83,0.0,0,28,4.79,-10.83,0.0,134.12
rc_drones,Foxeer Datura 1507 2750KV 4-6S / 4150KV 3-4S Brushless Motor 5mm Shaft for Drone FPV Racing,https://www.banggood.com/Foxeer-Datura-1507-2750KV-4-6S-or-4150KV-3-4S-Brushless-Motor-5mm-Shaft-for-RC-Drone-FPV-Racing-p-1987862.html?cur_warehouse=CN&ID=62658496291970&rmmds=search,17.41,19.35,10,8,5.0,1.9400000000000013,10.03,40.0
rc_drones,DarwinFPV CineApe 25 Frame 112mm Wheelbase Inverted 2.5 Inch Cinematic Whoop Frame Kit / Replace Bottom Plate Upper Plate for Drone FPV Racing,https://www.banggood.com/DarwinFPV-CineApe-25-Frame-112mm-Wheelbase-Inverted-2_5-Inch-Cinematic-Whoop-Frame-Kit-or-Replace-Bottom-Plate-Upper-Plate-for-RC-Drone-FPV-Racing-p-1985379.html?cur_warehouse=CN&ID=6291981&rmmds=search,9.5,0.0,0,12,4.92,-9.5,0.0,59.04
rc_drones,HGLRC SPECTER 1202.5 11000KV 1-2S Brushless Motor for DIY 2-3 Inch FPV Racing Drone,https://www.banggood.com/HGLRC-SPECTER-1202_5-11000KV-1-2S-Brushless-Motor-for-DIY-2-3-Inch-RC-FPV-Racing-Drone-p-1996425.html?cur_warehouse=CN&ID=62125086291970&rmmds=search,11.34,12.07,6,5,5.0,0.7300000000000004,6.05,25.0
rc_drones,10 Pairs HQProp 4X3X3 4030 4 Inch 3-Balde Propeller Poly Carbonate for Drone FPV Racing,https://www.banggood.com/10-Pairs-HQProp-4X3X3-4030-4-Inch-3-Balde-Propeller-Poly-Carbonate-for-RC-Drone-FPV-Racing-p-1998619.html?cur_warehouse=CN&ID=6313663&rmmds=search,11.6,0.0,0,3,5.0,-11.6,0.0,15.0
rc_drones,DarwinFPV BabyApe Ⅱ Spare Part 156mm Wheelbase 3.5 Inch Freestyle Frame Kit for Drone FPV Racing,https://www.banggood.com/DarwinFPV-BabyApe--Spare-Part-156mm-Wheelbase-3_5-Inch-Freestyle-Frame-Kit-for-RC-Drone-FPV-Racing-p-1990373.html?cur_warehouse=CN&ID=6223152&rmmds=search,23.99,0.0,0,15,4.93,-23.99,0.0,73.94999999999999
rc_drones,DarwinFPV Baby Baby Ape V2 Frame 142mm Wheelbase 3 Inch Empty Kit for Drone FPV Racing,https://www.banggood.com/DarwinFPV-Baby-Baby-Ape-V2-Frame-142mm-Wheelbase-3-Inch-Empty-Kit-for-RC-Drone-FPV-Racing-p-1985212.html?cur_warehouse=CN&ID=6223152&rmmds=search,22.44,0.0,0,9,4.56,-22.44,0.0,41.04
rc_drones,30.5x30.5mm iFlight BLITZ E55S 55A 2-6S BLheli_S 4IN1 Brushless ESC for FPV Racing Drone,https://www.banggood.com/30_5x30_5mm-iFlight-BLITZ-E55S-55A-2-6S-BLheli_S-4IN1-Brushless-ESC-for-RC-FPV-Racing-Drone-p-1996868.html?cur_warehouse=CN&ID=6304476&rmmds=search,32.51,0.0,0,2,5.0,-32.51,0.0,10.0
rc_drones,DarwinFPV BabyApe II Spare Part 4 pcs Carbon Fiber Replace Arms for 3.5 inch FPV Racing Drone,https://www.banggood.com/DarwinFPV-BabyApe-II-Spare-Part-4-pcs-Carbon-Fiber-Replace-Arms-for-3_5-inch-RC-FPV-Racing-Drone-p-1990370.html?cur_warehouse=CN&ID=6291971&rmmds=search,11.3,0.0,0,14,4.71,-11.3,0.0,65.94
rc_drones,GEPRC SPEEDX2 2207 1960KV 2050KV 6S Brushless Motor for Racer 4 Inch 5 Inch FPV Racing Drone,https://www.banggood.com/GEPRC-SPEEDX2-2207-1960KV-2050KV-6S-Brushless-Motor-for-Racer-4-Inch-5-Inch-RC-FPV-Racing-Drone-p-1998665.html?cur_warehouse=CN&ID=5169556291970&rmmds=search,20.59,30.96,34,6,5.0,10.370000000000001,33.49,30.0
rc_drones,Happymodel Bassline Spare Part Replace Bottom Plate AIO Frame Arm for Drone FPV Racing,https://www.banggood.com/Happymodel-Bassline-Spare-Part-Replace-Bottom-Plate-AIO-Frame-Arm-for-RC-Drone-FPV-Racing-p-1980438.html?cur_warehouse=CN&ID=6291978&rmmds=search,12.38,0.0,0,1,5.0,-12.38,0.0,5.0
rc_drones,4 Pairs Gemfan 1208 31mm 1.2 Inch 4-Blade Propeller 0.8mm / 1.0mm / 1.5mm Shaft Hole for 0802 25000KV High KV Motor DIY Whoop Drone FPV Racing,https://www.banggood.com/4-Pairs-Gemfan-1208-31mm-1_2-Inch-4-Blade-Propeller-0_8mm-or-1_0mm-or-1_5mm-Shaft-Hole-for-0802-25000KV-High-KV-Motor-DIY-Whoop-RC-Drone-FPV-Racing-p-1984445.html?cur_warehouse=CN&ID=493126322393&rmmds=search,3.48,3.86,10,10,4.5,0.3799999999999999,9.84,45.0
rc_drones,2 / 6 Pairs Gemfan LR 5126 5.1x2.6 5.1 Inch 2-Blade Propeller Long Range PC for High-Powered FPV Racing Drone Performance,https://www.banggood.com/2-or-6-Pairs-Gemfan-LR-5126-5_1x2_6-5_1-Inch-2-Blade-Propeller-Long-Range-PC-for-High-Powered-RC-FPV-Racing-Drone-Performance-p-1990907.html?cur_warehouse=CN&ID=62993896305561&rmmds=search,4.17,4.64,10,6,4.67,0.46999999999999975,10.13,28.02
rc_drones,Happymodel RS1002 1002 20000KV 1S Brushless Motor 1.5mm Shaft for Moblite7 Walksnail Whoop Drone FPV Racing,https://www.banggood.com/Happymodel-RS1002-1002-20000KV-1S-Brushless-Motor-1_5mm-Shaft-for-Moblite7-Walksnail-Whoop-RC-Drone-FPV-Racing-p-1991204.html?cur_warehouse=CN&ID=6291970&rmmds=search,13.15,0.0,0,5,4.6,-13.15,0.0,23.0
rc_drones,Racerstar BA2216 880KV/1100KV/1250KV/1400KV/1800KV 2-4S Brushless Motor For Fixed Wing Airplane FPV Racing Drone,https://www.banggood.com/Racerstar-BA2216-880KV-or-1100KV-or-1250KV-or-1400KV-or-1800KV-2-4S-Brushless-Motor-For-Fixed-Wing-RC-Airplane-FPV-Racing-Drone-p-1798968.html?cur_warehouse=CN&ID=499386309317&rmmds=search,10.06,17.64,43,122,4.84,7.58,42.97,590.48
rc_drones,6 Pairs Gemfan 51366 MCK V3 5 Inch Tri-blade PC Props Propeller for 2306 2207 Motor DIY FPV Racing Drone,https://www.banggood.com/6-Pairs-Gemfan-51366-MCK-V3-5-Inch-Tri-blade-PC-Props-Propeller-for-2306-2207-Motor-DIY-RC-FPV-Racing-Drone-p-2004773.html?cur_warehouse=CN&ID=62878376324484&rmmds=search,9.28,0.0,0,12,4.92,-9.28,0.0,59.04
rc_drones,iFlight Soft LED Strip Colorful for Defender25 HD Drone FPV Racing,https://www.banggood.com/IFlight-Soft-LED-Strip-Colorful-for-Defender25-HD-RC-Drone-FPV-Racing-p-1986649.html?cur_warehouse=CN&ID=6287837&rmmds=search,5.8,0.0,0,3,4.67,-5.8,0.0,14.01
rc_drones,DarwinFPV BabyApe II Spare Part 4 PCS 12V LED Strip Light for 3.5 Inch Drone FPV Racing,https://www.banggood.com/DarwinFPV-BabyApe-II-Spare-Part-4-PCS-12V-LED-Strip-Light-for-3_5-Inch-RC-Drone-FPV-Racing-p-1990371.html?cur_warehouse=CN&ID=6291971&rmmds=search,5.81,0.0,0,4,5.0,-5.81,0.0,20.0
rc_drones,DarwinFPV BabyApe II Spare Part 2 PCS Side Plates for Drone FPV Racing,https://www.banggood.com/DarwinFPV-BabyApe-II-Spare-Part-2-PCS-Side-Plates-for-RC-Drone-FPV-Racing-p-1990381.html?cur_warehouse=CN&ID=6291980&rmmds=search,5.47,0.0,0,7,4.86,-5.47,0.0,34.02
rc_drones,Foxeer M10Q 250 V2 IST8310 Compass GPS M10 Chip Built-in Cimatic Antenna for Drone FPV Racing,https://www.banggood.com/Foxeer-M10Q-250-V2-IST8310-Compass-GPS-M10-Chip-Built-in-Cimatic-Antenna-for-RC-Drone-FPV-Racing-p-1986095.html?cur_warehouse=CN&rmmds=search,23.22,35.6,35,7,5.0,12.380000000000003,34.78,35.0
rc_drones,SpeedyBee 2006 1950KV 6S Brushless Motor 1.5mm Shaft for Bee35 3.5 Inch FPV Racing Drone,https://www.banggood.com/SpeedyBee-2006-1950KV-6S-Brushless-Motor-1_5mm-Shaft-for-Bee35-3_5-Inch-RC-FPV-Racing-Drone-p-2001098.html?cur_warehouse=CN&ID=5316386291970&rmmds=search,17.46,0.0,0,4,5.0,-17.46,0.0,20.0
rc_drones,HSKRC MAK4 7 Inch 295mm Carbon Fiber Frame Kit 5mm Arm Thickness for DIY Long Range FPV Racing Drone,https://www.banggood.com/HSKRC-MAK4-7-Inch-295mm-Carbon-Fiber-Frame-Kit-5mm-Arm-Thickness-for-DIY-Long-Range-RC-FPV-Racing-Drone-p-2000842.html?cur_warehouse=CN&ID=6287836&rmmds=search,21.67,0.0,0,4,5.0,-21.67,0.0,20.0
rc_drones,20x20mm HAKRC F7220V2 Mini F7 Flight Controller Dual Gyro 5V 10V BEC Output Built-in LED Light Current Sensor for Drone FPV Racing,https://www.banggood.com/20x20mm-HAKRC-F7220V2-Mini-F7-Flight-Controller-Dual-Gyro-5V-10V-BEC-Output-Built-in-LED-Light-Current-Sensor-for-RC-Drone-FPV-Racing-p-1991576.html?cur_warehouse=CN&rmmds=search,30.96,0.0,0,5,5.0,-30.96,0.0,25.0
rc_drones,Happymodel Bassline Spare Part Flight controller mount Hardware Set M2x16 M2x22 Screws Rubber Damping Ball for Drone FPV Racing,https://www.banggood.com/Happymodel-Bassline-Spare-Part-Flight-controller-mount-Hardware-Set-M2x16-M2x22-Screws-Rubber-Damping-Ball-for-RC-Drone-FPV-Racing-p-1980338.html?cur_warehouse=CN&ID=6316592&rmmds=search,6.19,0.0,0,2,5.0,-6.19,0.0,10.0
rc_drones,30.5x30.5mm HAKRC 45A F4V2 Stack F4 Flight Controller 2-6S with 5V 10V BEC & 45A BLHeli_S 4in1 Brushless ESC for Drone FPV Racing,https://www.banggood.com/30_5x30_5mm-HAKRC-45A-F4V2-Stack-F4-Flight-Controller-2-6S-with-5V-10V-BEC-and-45A-BLHeli_S-4in1-Brushless-ESC-for-RC-Drone-FPV-Racing-p-1992326.html?cur_warehouse=CN&rmmds=search,52.64,0.0,0,8,5.0,-52.64,0.0,40.0
rc_drones,Holybro Micro M10 GPS Module with IST8310 Compass 4.7-5.2V Ceramic Patch Antenna for Drone FPV Racing Helicopter Airplane,https://www.banggood.com/Holybro-Micro-M10-GPS-Module-with-IST8310-Compass-4_7-5_2V-Ceramic-Patch-Antenna-for-RC-Drone-FPV-Racing-Helicopter-Airplane-p-1993190.html?cur_warehouse=CN&rmmds=search,26.71,0.0,0,7,5.0,-26.71,0.0,35.0
rc_drones,20x20mm HAKRC 35A Mini F7 DJI Stack F7220V2 F7 2-6S Flight Controller & 8B35A 35A BL_S 4in1 ESC for FPV Racing Drone,https://www.banggood.com/20x20mm-HAKRC-35A-Mini-F7-DJI-Stack-F7220V2-F7-2-6S-Flight-Controller-and-8B35A-35A-BL_S-4in1-ESC-for-RC-FPV-Racing-Drone-p-1992323.html?cur_warehouse=CN&rmmds=search,54.18,0.0,0,10,4.6,-54.18,0.0,46.0
rc_drones,1pc 3.0-30V 20A Remote Control Electric Digital PWM Signal Switch for Car Aircraft Drone LED Lights Boat Water Pump DC Motor,https://www.banggood.com/1pc-3_0-30V-20A-Remote-Control-Electric-Digital-PWM-Signal-Switch-for-RC-Car-Aircraft-Drone-LED-Lights-Boat-Water-Pump-DC-Motor-p-1978433.html?cur_warehouse=CN&ID=45586&rmmds=search,7.42,0.0,0,29,4.93,-7.42,0.0,142.97
rc_drones,FlyFishRC Flash 2207 1850KV 6S / 2750KV 4S Unibell Brushless Motor Grey Purple Color for Freestyle FPV Racing Drone,https://www.banggood.com/FlyFishRC-Flash-2207-1850KV-6S-or-2750KV-4S-Unibell-Brushless-Motor-Grey-Purple-Color-for-Freestyle-FPV-Racing-RC-Drone-p-1985750.html?cur_warehouse=CN&ID=530625&rmmds=search,16.17,17.02,5,0,0.0,0.8499999999999979,4.99,0.0
rc_drones,FlyFishRC Flash 2306 1750KV 6S / 2550KV 4S Unibell Brushless Motor for Freestyle Drone FPV Racing,https://www.banggood.com/FlyFishRC-Flash-2306-1750KV-6S-or-2550KV-4S-Unibell-Brushless-Motor-for-Freestyle-RC-Drone-FPV-Racing-p-1985762.html?cur_warehouse=CN&ID=5335416305619&rmmds=search,15.4,16.25,5,1,5.0,0.8499999999999996,5.23,5.0
rc_drones,TEOSAW STEELE 7Plus 9Plus 10Plus 7 9 10 Inch Long Range Frame Kit for DIY FPV Racing Drone,https://www.banggood.com/TEOSAW-STEELE-7Plus-9Plus-10Plus-7-9-10-Inch-Long-Range-Frame-Kit-for-DIY-RC-FPV-Racing-Drone-p-2005206.html?cur_warehouse=CN&ID=47836&rmmds=search,12.62,25.23,50,0,0.0,12.610000000000001,49.98,0.0
rc_drones,RUSHFPV GNSS Mini M10 GPS Module 10HZ Rate Built-in Ceramic Antenna for Airplane FPV Freestyle DIY Parts,https://www.banggood.com/RUSHFPV-GNSS-Mini-M10-GPS-Module-10HZ-Rate-Built-in-Ceramic-Antenna-for-RC-Airplane-FPV-Freestyle-Drones-DIY-Parts-p-1989922.html?cur_warehouse=CN&rmmds=search,11.6,0.0,0,21,4.71,-11.6,0.0,98.91
rc_drones,3D Printing TPU GPS Mount for HGLRC M100 Mini GPS Drone FPV Racing,https://www.banggood.com/3D-Printing-TPU-GPS-Mount-for-HGLRC-M100-Mini-GPS-RC-Drone-FPV-Racing-p-1989641.html?cur_warehouse=CN&ID=6323236&rmmds=search,4.64,0.0,0,14,5.0,-4.64,0.0,70.0
rc_drones,HSKRC MAK5 225mm Wheelbase 5mm Arm Thickness X Type 5 Inch Frame Kit Support DJI O3 Air Unit for Drone FPV Racing,https://www.banggood.com/HSKRC-MAK5-225mm-Wheelbase-5mm-Arm-Thickness-X-Type-5-Inch-Frame-Kit-Support-DJI-O3-Air-Unit-for-RC-Drone-FPV-Racing-p-1990959.html?cur_warehouse=CN&ID=6287830&rmmds=search,27.86,0.0,0,12,5.0,-27.86,0.0,60.0
rc_drones,RUSHFPV GNSS Micro M10 GPS Module 10HZ Rate Built-in Ceramic Antenna for FPV Freestyle Drone DIY Parts,https://www.banggood.com/RUSHFPV-GNSS-Micro-M10-GPS-Module-10HZ-Rate-Built-in-Ceramic-Antenna-for-RC-FPV-Freestyle-Drone-DIY-Parts-p-1989921.html?cur_warehouse=CN&rmmds=search,11.6,0.0,0,21,4.95,-11.6,0.0,103.95
rc_drones,Foxeer M10Q 180 5883 Compass GPS M10 Chip Built-in Ceramic Atenna for Drone FPV Racing,https://www.banggood.com/Foxeer-M10Q-180-5883-Compass-GPS-M10-Chip-Built-in-Ceramic-Atenna-for-RC-Drone-FPV-Racing-p-1986091.html?cur_warehouse=CN&rmmds=search,20.12,0.0,0,16,4.94,-20.12,0.0,79.04
rc_drones,2 Pairs Foxeer Donut 5145 5.1x4.5 5.1 Inch Props Toroidal Propeller Blades 5mm Shaft Hole for Drone FPV Racing,https://www.banggood.com/2-Pairs-Foxeer-Donut-5145-5_1x4_5-5_1-Inch-Props-Toroidal-Propeller-Blades-5mm-Shaft-Hole-for-RC-Drone-FPV-Racing-p-1988117.html?cur_warehouse=CN&ID=6287832&rmmds=search,5.41,0.0,0,47,4.91,-5.41,0.0,230.77
rc_drones,HSKRC Butterfly 30 140mm Wheelbase 3 Inch 3K Carbon Fiber Duct Frame Kit for DIY Drone FPV Racing,https://www.banggood.com/HSKRC-Butterfly-30-140mm-Wheelbase-3-Inch-3K-Carbon-Fiber-Duct-Frame-Kit-for-DIY-RC-Drone-FPV-Racing-p-1989755.html?cur_warehouse=CN&rmmds=search,17.02,0.0,0,8,4.88,-17.02,0.0,39.04
rc_drones,2 Pairs Foxeer New Cyclone T8042 8042 8.0x4.2 8 Inch Propeller for Drone FPV Racing,https://www.banggood.com/2-Pairs-Foxeer-New-Cyclone-T8042-8042-8_0x4_2-8-Inch-Propeller-for-RC-Drone-FPV-Racing-p-1996840.html?cur_warehouse=CN&rmmds=search,10.52,0.0,0,0,0.0,-10.52,0.0,0.0
rc_drones,6 Pairs/12Pairs Gemfan Hurricane 3630 3.6x3.0 3.6 Inch 3-Blade Propeller PC T Mount M5 for Drone FPV Racing,https://www.banggood.com/6-Pairs-or-12Pairs-Gemfan-Hurricane-3630-3_6x3_0-3_6-Inch-3-Blade-Propeller-PC-T-Mount-M5-for-RC-Drone-FPV-Racing-p-1990912.html?cur_warehouse=CN&ID=63114786324484&rmmds=search,8.51,0.0,0,14,4.43,-8.51,0.0,62.019999999999996
rc_drones,6 Pairs HQProp 4X3X3V2 4030 4 Inch 3-Blade Propeller 5mm Hole Poly Carbonate for Drone FPV Racing,https://www.banggood.com/6-Pairs-HQProp-4X3X3V2-4030-4-Inch-3-Blade-Propeller-5mm-Hole-Poly-Carbonate-for-RC-Drone-FPV-Racing-p-1999831.html?cur_warehouse=CN&ID=62878366324484&rmmds=search,10.06,0.0,0,4,5.0,-10.06,0.0,20.0
